response	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
COMPLETE_ARO_PWY	5269.001	4583.504	4930.616	5071.272	4838.906	5046.413	3087.077
CRNFORCAT_PWY	0	0	0	0	0	0	0
DAPLYSINESYN_PWY	4699.493	4020.151	4032.388	5222.741	4466.657	4382.377	3276.047
DENITRIFICATION_PWY	0	0	0	0	0	0	0
DENOVOPURINE2_PWY	1759.9661	1676.4521	2441.7163	 949.2978	2285.3348	2285.0816	2161.1783
DTDPRHAMSYN_PWY	4275.044	4752.987	4222.067	5212.252	3779.434	4357.910	3112.882
ECASYN_PWY	13.444133	 7.309614	 0.000000	 0.000000	54.794753	 0.000000	 2.047376
ENTBACSYN_PWY	 11.213584	 23.310355	  0.000000	 10.590315	141.598294	  5.298027	  5.634708
FAO_PWY	 37.72752	 40.57064	 21.18411	 21.36056	 95.32216	106.76013	 31.31738
FASYN_ELONG_PWY	1399.7946	 750.9503	2701.5543	1556.9266	1677.2106	3426.2744	 128.4483
FASYN_INITIAL_PWY	 457.5303	  30.9609	1975.7318	 545.6143	1165.1002	2559.2029	  29.5453
FERMENTATION_PWY	2271.264	1249.519	2849.538	2482.419	1795.017	2822.861	 109.676
FOLSYN_PWY	2980.2490	2125.5581	3294.5212	2603.6704	3491.4515	3554.0399	 656.2473
FUC_RHAMCAT_PWY	547.1642	659.1998	849.4530	832.8818	927.8622	845.5172	169.8335
FUCCAT_PWY	 442.6237	 473.3258	 628.7742	 790.7622	1427.4609	 483.8726	 179.0602
GALACT_GLUCUROCAT_PWY	 811.5608	 982.5208	1444.0932	 902.8451	1860.6308	2928.2756	 232.0257
GALACTARDEG_PWY	  9.588364	 39.337621	  1.980898	 63.104151	 43.283416	175.335491	 41.069829
GALACTUROCAT_PWY	1238.4698	1367.5508	1930.0508	1799.7410	2287.8101	3399.6678	 335.7653
GALLATE_DEGRADATION_I_PWY	0	0	0	0	0	0	0
GALLATE_DEGRADATION_II_PWY	0	0	0	0	0	0	0
GLCMANNANAUT_PWY	1538.7803	2156.1902	1764.8328	2435.5952	2704.3277	1432.1668	 791.5261
GLUCARDEG_PWY	 13.206263	130.205880	  5.831307	 49.680139	 50.519207	141.672473	 42.645531
GLUCARGALACTSUPER_PWY	  9.588364	 39.337621	  1.980898	 63.104151	 43.283416	175.335491	 41.069829
GLUCONEO_PWY	3893.8885	2636.6223	4092.7422	3813.9881	3430.3783	4552.4284	 481.8478
GLUCOSE1PMETAB_PWY	24.280892	16.828377	 6.655321	 0.000000	70.600241	 7.993664	 4.156853
GLUCUROCAT_PWY	 809.5765	1021.8348	1451.4566	 809.9872	1956.2752	3102.7365	 251.4430
GLUTORN_PWY	4172.622	2637.146	3676.034	4233.085	3567.607	3657.969	2546.236
GLYCOCAT_PWY	5430.373	5033.283	5440.174	5230.995	5390.744	6075.094	2553.807
GLYCOGENSYNTH_PWY	5424.031	5022.039	4869.344	5329.153	5215.662	5260.299	3054.087
GLYCOL_GLYOXDEG_PWY	  1.988938	  8.749023	  9.917819	  0.000000	104.944536	  0.000000	  2.562005
GLYCOLYSIS	3186.764	3635.693	3939.094	5373.956	3635.564	4528.207	2981.255
GLYCOLYSIS_E_D	 359.4643	 936.6804	 488.0240	1391.1414	 755.4776	 297.7631	 316.6054
GLYCOLYSIS_TCA_GLYOX_BYPASS	  8.465943	 29.472565	  0.000000	  0.000000	170.706394	  0.000000	  8.481897
GLYOXYLATE_BYPASS	  1.998665	 13.591151	  9.976734	  0.000000	110.598320	  0.000000	  2.656151
GOLPDLCAT_PWY	10.368641	29.602395	 3.683682	39.687416	 7.313531	27.540027	18.520326
HCAMHPDEG_PWY	 0.0000000	 3.7418182	 0.0000000	 0.0000000	31.5927273	 0.0000000	 0.3054545
HEME_BIOSYNTHESIS_II	30.447564	11.547368	15.070101	26.077439	48.702591	 3.606056	 2.067878
HEMESYN2_PWY	272.61796	192.22372	163.06250	209.38161	148.14990	 39.86763	 33.82265
HEXITOLDEGSUPER_PWY	322.3202	592.5116	405.8653	303.9454	754.4800	235.1167	649.3075
HISDEG_PWY	 537.1371	 580.3208	 963.4669	 886.6707	 380.7251	1525.5422	 181.7393
HISTSYN_PWY	4632.867	4153.594	4213.851	5007.474	3976.956	4422.962	2971.887
HOMOSER_METSYN_PWY	2118.5873	3273.4133	 673.6915	4020.7072	2359.3277	 941.9659	3140.3620
HSERMETANA_PWY	2280.5674	3811.5000	 694.0114	4735.7487	2625.5923	 980.8292	3910.5821
ILEUSYN_PWY	5520.521	5019.049	5017.978	5790.988	4760.261	5267.477	3482.054
KDO_NAGLIPASYN_PWY	 41.943042	 42.817077	  0.000000	  0.000000	158.033597	  0.000000	  6.288646
KETOGLUCONMET_PWY	 0.0000000	 6.8158780	 0.0000000	 0.0000000	55.8710118	 0.0000000	 0.5599205
LACTOSECAT_PWY	 60.182832	145.505081	  7.778090	 93.905346	 55.201158	  6.347577	902.342403
LEU_DEG2_PWY	0	0	0	0	0	0	0
LPSSYN_PWY	0.000000	0.000000	0.000000	0.000000	1.967681	0.000000	0.000000
MET_SAM_PWY	2703.0007	3687.7803	 972.6445	4534.4807	2868.8165	1340.6088	3086.1903
METH_ACETATE_PWY	 725.3532	 954.3049	1422.7680	 958.3899	3004.3233	 792.8704	 225.7011
METHGLYUT_PWY	 0.0000000	 5.5908477	 0.0000000	 0.0000000	47.8584874	 0.0000000	 0.6406384
METHYLGALLATE_DEGRADATION_PWY	0	0	0	0	0	0	0
NAD_BIOSYNTHESIS_II	 37.63971	 96.08835	 33.08235	 79.51305	 93.49006	169.38351	 51.46449
NADSYN_PWY	18.5235	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000
NAGLIPASYN_PWY	 543.6538	 241.7010	 973.5752	 584.0868	 426.0616	1267.7900	  23.1563
NONMEVIPP_PWY	4531.084	4147.708	4367.120	4796.763	3957.872	4402.384	2855.082
NONOXIPENT_PWY	7224.343	7326.912	6512.867	9824.099	6207.370	7256.881	5607.496
OANTIGEN_PWY	3554.067	3880.877	3061.042	4225.349	2911.012	2049.190	2911.051
ORNARGDEG_PWY	 0.000000	 7.360439	 0.000000	 0.000000	53.792921	 0.000000	 2.418563
ORNDEG_PWY	 0.000000	 6.056661	 0.000000	 0.000000	52.757133	 0.000000	 1.893699
P101_PWY	0	0	0	0	0	0	0
P105_PWY	  7.370244	 43.107964	  0.000000	  0.000000	277.664126	  0.000000	 13.038324
P108_PWY	 970.16283	 423.28107	1546.89665	1019.35895	 665.53983	2484.23790	  60.56326
P122_PWY	643.6755	224.5655	591.3262	325.1913	606.6882	774.3695	178.2023
P124_PWY	965.6002	276.6099	791.6245	401.0282	854.0350	955.0421	271.0319
P125_PWY	32.044243	28.931864	 8.399011	13.249633	 5.454427	 4.492062	10.419915
P161_PWY	3468.718	4682.610	2738.779	3240.142	3985.301	1839.342	3061.565
P162_PWY	 96.50283	 35.93002	 27.61628	 51.70610	 16.88535	107.87256	 56.43424
P163_PWY	 53.68186	 41.53459	 67.83836	 99.06777	 11.85536	306.67371	 36.27337
P164_PWY	 537.9151	1324.2122	 600.3409	1423.3407	 523.0703	1468.6933	 687.8446
P184_PWY	0	0	0	0	0	0	0
P221_PWY	  3.995622	109.298839	  1.999136	 41.689020	  3.997190	  0.000000	 74.056883
P23_PWY	331.98141	574.20370	438.97560	 67.80073	356.78486	 57.19065	 37.53830
P261_PWY	0	0	0	0	0	0	0
P281_PWY	0	0	0	0	0	0	0
P341_PWY	17.46796	91.52344	14.97481	27.42641	27.42115	49.73667	47.18122
P381_PWY	0	0	0	0	0	0	0
P4_PWY	2666.213	2716.365	1769.856	4294.642	3094.451	1002.263	2246.738
P42_PWY	1816.1448	 990.3839	2839.6345	1865.2912	1271.6478	3548.3656	  87.5586
P441_PWY	 672.7470	1635.6241	 883.8252	2300.0333	1370.5889	 549.7094	 667.2349
P461_PWY	1696.4589	 591.9115	 794.6532	 303.7176	 938.5233	 292.7262	 355.8487
P562_PWY	389.34207	209.25821	272.73215	168.93840	163.19602	121.98785	 78.12811
PANTO_PWY	2910.1660	1765.2970	3258.9548	1750.6612	1503.8275	2965.2763	 383.9592
PANTOSYN_PWY	3284.5600	2081.7751	3458.7337	2150.8853	1871.9985	3313.1622	 504.2045
PENTOSE_P_PWY	 931.575	1073.754	1305.196	1505.821	1003.429	2218.038	 304.099
PEPTIDOGLYCANSYN_PWY	4653.478	4354.199	4339.924	4942.340	4102.532	4344.798	2976.380
PHOSLIPSYN_PWY	4999.932	4826.484	4580.327	4788.763	4559.633	4692.653	3138.765
POLYAMINSYN3_PWY	127.46079	 75.81642	308.08427	 50.82175	394.89841	  0.00000	 22.23355
POLYAMSYN_PWY	134.04246	236.27790	449.99210	 49.74689	530.78219	148.16431	 22.35000
POLYISOPRENSYN_PWY	1507.0980	 860.5375	2066.4002	1537.6465	1110.1065	2535.2799	 163.2446
PPGPPMET_PWY	14.137760	15.993424	 0.000000	 0.000000	74.721650	 0.000000	 2.697908
PROTOCATECHUATE_ORTHO_CLEAVAGE_PWY	0	0	0	0	0	0	0
PRPP_PWY	 901.9673	1069.0127	1504.2262	 109.1422	 764.2159	 795.2125	 101.7039
PWY_1269	 617.11366	 379.42838	 916.75155	 749.72350	 412.35792	1178.64383	  49.14275
PWY_1541	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.7148484
PWY_1622	4.625135	0.000000	0.000000	0.000000	0.000000	0.000000	9.648845
PWY_181	11.15618	 0.00000	38.95460	 0.00000	 0.00000	 0.00000	44.38949
PWY_1861	2681.5334	2561.6029	1255.9988	4737.6710	1338.5715	 700.7996	2778.0955
PWY_2941	1560.7628	1858.2773	 816.0210	4012.4227	2463.6316	 228.4075	2927.6370
PWY_2942	5215.081	4833.959	4860.845	5404.334	5028.110	5114.735	3399.547
PWY_3001	5131.039	4372.006	4771.981	5210.610	4536.446	4965.568	3092.049
PWY_3781	245.518274	  5.984894	  0.000000	 11.965520	  0.000000	  5.995615	  0.000000
PWY_4361	0	0	0	0	0	0	0
PWY_4722	0	0	0	0	0	0	0
PWY_4984	165.46537	160.69274	378.04891	228.06495	 76.56682	340.81173	174.79966
PWY_5005	84.496614	 0.000000	 7.174802	44.497452	30.954616	 0.000000	41.529172
PWY_5022	44.23736	61.51126	28.33529	53.93815	71.24433	75.33283	66.78565
PWY_5028	 88.132792	413.222540	  9.941023	811.590219	 14.668762	  0.000000	116.280629
PWY_5088	6.97831	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
PWY_5097	5115.602	4702.263	4845.812	5378.209	5071.834	5183.341	3298.279
PWY_5100	5047.624	5008.976	4276.336	5938.267	4204.823	4381.457	4294.888
PWY_5101	5807.312	5434.455	5465.530	6224.239	5159.437	5713.864	3748.749
PWY_5103	5176.444	4716.823	4730.434	5455.446	4483.898	5000.814	3253.138
PWY_5104	5550.565	5357.597	5263.896	5967.241	4705.543	5343.713	3651.124
PWY_5121	4481.227	4093.304	4262.537	4716.892	3908.108	4353.942	2788.618
PWY_5154	 934.83133	 584.43323	1561.36639	1142.67375	 766.42225	2154.10585	  88.61383
PWY_5177	46.55953	31.67434	22.73257	16.12834	91.93515	79.30225	32.57293
PWY_5178	0	0	0	0	0	0	0
PWY_5180	  0.00000	226.21890	  0.00000	  0.00000	 57.55600	  0.00000	 22.84843
PWY_5181	0	0	0	0	0	0	0
PWY_5182	  0.00000	226.21890	  0.00000	  0.00000	 57.55600	  0.00000	 22.84843
PWY_5188	2121.6213	1633.2682	2133.2051	1450.9817	1966.5502	 722.0513	1220.0613
PWY_5189	1938.3267	1456.8570	1840.4461	1430.6258	1839.5085	 722.6552	1124.8526
PWY_5265	 35.35647	457.11715	 10.15870	673.51903	 11.94494	  0.00000	 11.56517
PWY_5304	 47.76	201.00	 52.51	 18.00	 21.00	  4.25	 28.00
PWY_5345	294.45488	 51.86131	428.98968	 26.63271	217.22375	329.52619	 19.08066
PWY_5347	3209.556	3634.515	1332.630	4637.496	3326.875	1764.589	1741.821
PWY_5384	1155.9151	2328.0574	1206.3675	1343.8083	2088.5892	2360.8881	 343.2553
PWY_5415	 0.0000000	 8.4279149	 0.0000000	 0.0000000	46.4032108	 0.0000000	 0.6889011
PWY_5417	0	0	0	0	0	0	0
PWY_5431	0	0	0	0	0	0	0
PWY_5484	2200.751	2747.121	3167.161	4712.793	2734.394	3802.598	2228.076
PWY_5505	4204.274	4141.492	3812.916	5808.306	4822.208	4804.011	3416.696
PWY_5507	0	0	0	0	0	0	0
PWY_5509	3509.4463	3500.2027	3644.3100	2433.6690	2773.9912	3924.5461	 776.5524
PWY_5532	0.000000	0.000000	0.000000	0.000000	2.826804	0.000000	0.000000
PWY_5651	11.59728	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000
PWY_5659	3049.2544	2298.8580	3018.6036	2727.8938	2173.2730	3044.0311	 677.7546
PWY_5667	5289.993	5046.000	4907.125	4886.844	4953.203	5071.486	3168.541
PWY_5676	 530.5171	 833.7739	1056.1210	 988.9773	 362.8396	 933.5392	 501.0021
PWY_5677	 62.99639	111.57738	 42.69191	131.87281	 57.36295	305.00392	 90.60804
PWY_5686	5113.871	4664.740	4840.262	5242.081	4664.432	5062.753	3175.886
PWY_5695	2437.6983	1839.0393	2725.1562	3484.3348	1730.9168	3027.4422	 756.2261
PWY_5705	23.636620	89.960735	 9.442798	23.803094	47.291438	75.467059	39.880486
PWY_5737	0	0	0	0	0	0	0
PWY_5741	0	0	0	0	0	0	0
PWY_5747	 0.0000000	 3.4300000	 0.0000000	 0.0000000	29.2100000	 0.0000000	 0.3436364
PWY_5823	 19.264783	  0.000000	158.389495	 11.334665	 15.249023	  0.000000	  4.639705
PWY_5837	68.302244	39.062285	 9.766315	39.299897	90.192390	20.778896	12.350200
PWY_5838	183.58241	 94.36149	 32.64329	115.53558	196.51190	 68.60808	 24.05184
PWY_5840	186.03200	 96.08104	 32.68270	116.48952	200.64393	 68.71551	 25.13361
PWY_5845	 91.701817	 65.372667	  9.861503	 62.511797	166.546193	 40.341223	 11.407983
PWY_5850	 91.701817	 65.372667	  9.861503	 62.511797	166.546193	 40.341223	 11.407983
PWY_5855	 79.921162	  8.057858	217.500964	  4.460575	 54.055208	129.664518	 17.095441
PWY_5856	 79.921162	  8.057858	217.500964	  4.460575	 54.055208	129.664518	 17.095441
PWY_5857	 79.921162	  8.057858	217.500964	  4.460575	 54.055208	129.664518	 17.095441
PWY_5860	 64.449913	 48.411365	  6.599679	 43.281450	129.571986	 27.212837	  8.269743
PWY_5861	136.43908	 73.49022	 22.04238	 82.69842	157.62099	 46.66820	 19.30458
PWY_5862	 64.449913	 48.411365	  6.599679	 43.281450	129.571986	 27.212837	  8.269743
PWY_5863	 77.88751	 44.58119	 11.15767	 44.85964	102.73304	 23.73094	 14.10526
PWY_5896	 91.701817	 65.372667	  9.861503	 62.511797	166.546193	 40.341223	 11.407983
PWY_5897	167.36864	 87.23457	 28.69444	103.79652	184.07134	 60.44405	 23.17749
PWY_5898	167.36864	 87.23457	 28.69444	103.79652	184.07134	 60.44405	 23.17749
PWY_5899	167.36864	 87.23457	 28.69444	103.79652	184.07134	 60.44405	 23.17749
PWY_5910	143.346721	239.462995	  4.631612	 36.706710	340.297725	  5.934353	 31.626226
PWY_5913	617.94809	712.18880	611.87179	 42.80622	744.16698	 46.92562	 41.99948
PWY_5918	 74.500914	 28.564549	 37.278502	 63.477760	117.374843	  8.944741	  5.156553
PWY_5920	37.035705	10.460542	 0.000000	 0.000000	32.710076	 0.000000	 2.657006
PWY_5971	 779.46624	  60.87681	1717.96272	 752.27759	1806.20339	 526.88105	  54.51067
PWY_5973	5315.622	4742.275	5096.426	3874.238	4693.933	5275.580	3011.384
PWY_5989	 532.37689	  37.05883	2229.84626	 636.73917	1313.50694	3002.38117	  35.01467
PWY_6071	 0.0000000	 5.5863067	 0.0000000	 0.0000000	41.5499435	 0.0000000	 0.4703961
PWY_6121	4801.574	4496.826	4530.789	5477.337	4348.461	4847.426	3115.259
PWY_6122	4810.956	4627.448	4471.914	5621.268	4385.521	4747.634	3248.053
PWY_6123	4529.933	4101.775	4318.276	4737.092	3979.736	4494.386	2878.964
PWY_6125	1243.3714	1189.4105	1871.0231	 619.8749	1749.3784	1710.9283	1780.7184
PWY_6126	4375.348	5116.638	4803.760	5432.459	4861.740	4821.483	3630.588
PWY_6147	2202.2538	1755.7685	2898.1251	1932.8491	2816.0134	3287.9714	 488.3661
PWY_6151	3366.173	3491.007	3092.097	4413.372	3736.381	4306.462	3023.854
PWY_6163	4882.196	4115.236	4607.381	4597.565	4491.109	4814.914	2743.294
PWY_6182	0	0	0	0	0	0	0
PWY_6185	0	0	0	0	0	0	0
PWY_621	3602.324	4442.638	3461.206	4769.291	4999.798	4879.652	4699.277
PWY_6263	171.717302	  0.000000	416.618178	  8.913803	 52.369029	238.145985	 19.514703
PWY_6269	3518.0334	3524.3280	3654.0717	2446.3501	2785.5004	3931.5235	 784.3696
PWY_6277	4810.956	4627.448	4471.914	5621.268	4385.521	4747.634	3248.053
PWY_6282	 542.48377	  37.11334	2282.19229	 643.70553	1362.81455	2967.38065	  35.38464
PWY_6317	3846.865	4387.355	3687.884	4975.164	4283.935	4325.042	3012.896
PWY_6338	0	0	0	0	0	0	0
PWY_6339	0	0	0	0	0	0	0
PWY_6353	1256.2760	1118.5906	 847.9153	2086.5038	 652.1575	2058.4741	 307.3802
PWY_6383	14.600231	 5.962812	 3.721381	 3.971541	 9.893506	 3.789412	 1.976516
PWY_6385	4649.346	4316.411	4338.297	4568.952	4101.529	4333.937	2970.251
PWY_6386	4720.404	4441.804	4453.321	4819.085	4124.711	4401.155	2969.969
PWY_6387	4713.230	4428.370	4391.376	5060.422	4160.254	4387.255	3074.423
PWY_6396	55.798879	58.864069	13.115201	23.729461	13.739619	 8.991389	18.408823
PWY_6397	0.6252009	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000	0.0000000
PWY_6467	 440.08	 207.43	 865.21	 515.98	 386.95	1139.75	  17.41
PWY_6470	415.59358	817.81456	 13.33525	151.63841	827.03211	 28.86865	 75.12064
PWY_6471	 926.1777	2756.6189	1467.6548	1099.1489	1955.1088	1193.5382	 692.0504
PWY_6478	101.84621	420.66465	198.27535	160.32860	156.38002	123.58855	 41.12522
PWY_6507	1079.5816	1017.1038	1952.0764	2054.8050	1233.0511	3752.0334	 185.4861
PWY_6519	 619.91997	  63.37759	1738.84177	 790.29946	 903.56441	2626.31066	  31.99003
PWY_6545	 825.2899	 805.5434	1159.0936	 388.0862	1121.0999	 705.4926	 800.2043
PWY_6562	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.81544
PWY_6572	298.037083	578.287319	421.428841	715.847925	 56.543342	481.432182	  6.756613
PWY_6588	2199.6991	 305.8081	2410.9972	 419.1227	 568.8058	 846.1029	 360.3239
PWY_6590	101.23853	102.37983	 51.38789	 36.81806	228.95475	191.16568	 71.29396
PWY_6608	1146.3736	1067.1228	1152.0041	1896.5406	1493.9687	2470.6428	 376.9465
PWY_6609	4515.714	4424.063	4329.277	5001.097	4253.051	4328.878	2753.651
PWY_6612	2537.046	1718.372	2921.650	2126.925	3269.142	3174.277	 476.946
PWY_6628	2531.3913	 904.9241	 814.2986	3952.5144	1229.2288	   0.0000	 560.0555
PWY_6629	  0.000000	 40.748409	  0.000000	  0.000000	326.544482	  0.000000	  3.356422
PWY_6630	2527.6079	 904.8934	 814.0165	3954.5483	1228.8953	   0.0000	 559.7975
PWY_6641	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	 0.00000	12.57474
PWY_6690	 0.0000000	 3.7418182	 0.0000000	 0.0000000	31.5927273	 0.0000000	 0.3054545
PWY_6700	1701.544	1719.559	2182.406	2080.351	1427.010	1842.617	1778.515
PWY_6703	1489.562	1869.944	2009.362	1866.877	1204.546	1355.410	1524.514
PWY_6708	 79.921162	  8.057858	217.500964	  4.460575	 54.055208	129.664518	 17.095441
PWY_6728	0	0	0	0	0	0	0
PWY_6737	5133.025	5381.736	5161.935	5441.070	5392.726	6428.127	2829.275
PWY_6749	 124.621499	2020.252657	 210.911794	 159.086550	  85.023148	   9.985963	 177.896754
PWY_6876	0.000000	3.996762	0.000000	0.000000	3.994999	0.000000	0.000000
PWY_6891	456.3768	995.0941	575.2342	977.9027	441.3805	922.8710	296.9434
PWY_6892	3098.948	2216.096	2992.085	2528.484	3198.356	2860.859	 673.675
PWY_6895	 910.0182	 469.3602	1317.0732	1054.3107	 730.4064	1713.0782	  66.3122
PWY_6897	4141.054	2595.353	3894.695	3315.460	3871.783	3430.475	2577.537
PWY_6901	1216.6865	1361.6480	1738.6488	1828.9238	1223.8847	2661.1872	 405.4394
PWY_6906	0	0	0	0	0	0	0
PWY_6969	1514.86835	 934.74252	1874.59552	 355.34345	 877.47547	 302.49134	  74.17071
PWY_7003	112.70163	436.78449	 17.91943	472.89817	121.48292	 98.10831	 72.52638
PWY_7007	0	0	0	0	0	0	0
PWY_7013	 53.72813	 85.40869	 59.63982	200.81515	 39.85103	481.54474	 83.06803
PWY_7090	17.070386	 0.000000	87.105872	20.427909	22.981366	 0.000000	 4.172142
PWY_7094	0	0	0	0	0	0	0
PWY_7097	0	0	0	0	0	0	0
PWY_7098	0	0	0	0	0	0	0
PWY_7111	5790.928	6238.964	5338.805	5790.988	5328.561	5260.314	4298.501
PWY_7184	 853.5623	 799.5901	1324.0151	 409.9729	1318.4762	1037.7510	1328.9062
PWY_7187	1509.0306	1348.8155	2004.7316	 820.0928	1829.8895	1356.2336	1888.3717
PWY_7196	1230.0822	1148.2561	1871.4125	 577.9029	1679.3823	1693.4406	1632.2010
PWY_7197	 808.0771	 750.8493	1235.8389	 369.7237	1087.4362	 857.6457	1214.1696
PWY_7198	 400.63141	 444.44822	 782.55105	 280.44162	1097.48820	 445.02319	  41.10694
PWY_7199	2434.412	2890.888	2405.406	2619.774	2459.059	2401.152	2457.680
PWY_7200	1092.1921	1091.0200	1488.3890	 579.0702	1372.6699	1134.6684	1540.4176
PWY_7208	5493.282	5135.019	5069.357	5527.413	4772.693	5015.736	3157.997
PWY_7210	 451.05316	 513.10667	 875.03820	 331.35939	1316.83549	 494.64908	  57.79257
PWY_7211	 756.8275	 802.7661	1339.6280	 486.8636	1609.6790	 874.6435	 102.5694
PWY_7219	5351.997	4942.913	4978.810	5508.788	4731.640	5086.564	3261.703
PWY_722	0	0	0	0	0	0	0
PWY_7220	3520.594	6243.972	4609.867	5344.689	5699.674	4514.025	5932.465
PWY_7221	4597.271	4232.260	4411.749	4706.827	4228.496	4763.271	2865.181
PWY_7222	3520.594	6243.972	4609.867	5344.689	5699.674	4514.025	5932.465
PWY_7228	1098.2594	1042.0521	1680.3689	 536.1972	1556.9683	1521.6558	1579.0364
PWY_7229	4772.736	5371.440	4941.668	5664.425	5073.425	5026.496	3866.263
PWY_7234	477.65566	525.87790	654.20884	 82.72177	767.90278	276.20164	 75.86975
PWY_7237	 896.75	1106.00	 725.25	1133.25	 284.50	 787.50	 219.00
PWY_7242	1907.328	2433.921	2587.425	3813.598	2767.742	4799.643	2396.615
PWY_7254	135.98380	 47.16379	128.14278	193.27525	129.36358	438.33609	 92.81579
PWY_7315	 395.83483	 770.39587	 749.94756	 508.86201	1778.60536	 411.04167	  63.46517
PWY_7323	1320.6821	 752.7058	2025.8851	1365.1718	 783.2005	2130.5492	 114.1495
PWY_7328	273.17756	392.37311	135.89659	670.47770	 87.02556	 17.33868	 26.82919
PWY_7332	 76.69673	 13.95227	694.42816	287.14076	281.82570	 54.24926	 61.71041
PWY_7371	 84.03975	  0.00000	197.50000	  3.00000	 19.00000	 91.00000	  9.00000
PWY_7374	 50.917848	  0.000000	138.799414	  1.666667	 19.000000	 45.500000	  8.571429
PWY_7376	0	0	0	0	0	0	0
PWY_7377	 23.15054	 51.80370	720.80226	 84.33123	287.48359	  0.00000	140.05541
PWY_7391	0	0	0	0	0	0	0
PWY_7392	 732.83950	1170.71117	  79.16179	 749.66855	1127.84523	 106.22494	 238.33319
PWY_7400	4356.119	3487.602	3980.095	4648.018	3856.766	3909.463	2730.604
PWY_7431	 1.941052	45.017058	 0.000000	 3.795147	 3.901588	 5.902429	 0.000000
PWY_7446	 0.0000000	 4.3129104	 0.0000000	 0.0000000	29.4537417	 0.0000000	 0.4860867
PWY_7456	 771.94788	 428.08067	1164.33525	 621.45570	 507.65537	1415.13545	  26.23201
PWY_7527	0	0	0	0	0	0	0
PWY_7539	2181.1684	1597.6070	2989.1559	1591.8977	2701.3772	3505.9289	 469.7552
PWY_7560	4531.084	4147.708	4367.120	4796.763	3957.872	4402.384	2855.082
PWY_7616	0	0	0	0	0	0	0
PWY_7663	5487.180	4896.046	5610.505	4143.760	5090.668	5965.437	3110.845
PWY_7664	 622.03260	  55.70162	2482.77878	 730.51793	1518.10440	3180.67066	  41.20001
PWY_841	1699.6156	1605.2915	2368.8495	 908.2242	2198.6465	2209.5375	2045.9929
PWY_922	101.328233	170.646406	  3.243227	 25.756075	244.652011	  4.155766	 22.216651
PWY0_1061	1298.33702	1563.27086	1909.15391	 869.74970	2947.26407	1355.19309	  80.91666
PWY0_1241	158.60801	 11.50756	177.27873	 75.03221	 93.51207	119.62557	 17.95987
